LEA_STATE,LEAID,SCH_ALTFOCUS,SCH_STATUS_ALT,SCHID,SCH_NAME,COMBOKEY,SCH_ENR_BL_F,TOT_ENR_M,TOT_ENR_F,SCH_IDEAENR_BL_F,SCH_504ENR_BL_F,SCH_DUAL_IND,SCH_GT_IND,SCH_GTENR_BL_F,SCH_IBENR_IND,SCH_SATACT_BL_F,total_population,SCH_OFFENSE_RAPE_rate,SCH_OFFENSE_BATT_rate,SCH_OFFENSE_ROBWW_rate,SCH_OFFENSE_ROBWX_rate,SCH_OFFENSE_ROBWOW_rate,SCH_OFFENSE_ATTWW_rate,SCH_OFFENSE_ATTWX_rate,SCH_OFFENSE_ATTWOW_rate,SCH_OFFENSE_THRWW_rate,SCH_OFFENSE_THRWX_rate,SCH_OFFENSE_THRWOW_rate,SCH_OFFENSE_POSSWX_rate,SCH_FTETEACH_TOT_per_student,SCH_FTETEACH_NOTCERT_per_student,SCH_FTECOUNSELORS_per_student,SCH_FTESECURITY_LEO_per_student,SCH_FTESECURITY_GUA_per_student,SCH_FTESERVICES_NUR_per_student,SCH_FTESERVICES_PSY_per_student,SCH_FTESERVICES_SOC_per_student,SCH_SAL_TEACH_WFED_per_student_log,SCH_SAL_SUP_WFED_per_student_log,SCH_SAL_ADM_WFED_per_student_log,SCH_SAL_TOTPERS_WFED_per_student_log
CA,0616230,Both,Yes,2017,Chaparral High,061623002017,3.0,57.0,16.0,0.0,0.0,0,1,0.0,0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0136986301369863,0.0,0.0821917808219178,0.0,0.00821917808219178,0.00684931506849315,0.0410958904109589,0.00684931506849315,0.0136986301369863,0.0,8.398388058253648,8.016213910095768,8.345819704378394,9.365643811777813
CA,0616500,Both,Yes,2086,Earl F. Johnson High (Continuation),061650002086,4.0,51.0,23.0,0.0,0.0,0,0,0.0,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.04054054054054054,0.0,0.08337837837837837,0.0,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.0,0.0,0.013513513513513514,8.775559808569259,7.509040368780808,7.724743146560588,9.264847509271489
CA,0616500,Academic,Yes,7103,Hanford Community Day,061650007103,1.0,24.0,5.0,0.0,0.0,0,0,0.0,0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.3448275862068966,0.0,0.09758620689655173,0.0,0.034482758620689655,0.034482758620689655,0.10344827586206896,0.0,0.0,0.034482758620689655,9.01799376636533,7.437796339426057,8.555833961899463,9.738883570501757
CA,0616740,Both,Yes,2123,Brenkwitz High,061674002123,16.0,108.0,80.0,6.0,1.0,0,0,0.0,0,0.0,188.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.010638297872340425,0.0,0.0,0.005319148936170213,0.0,0.12234042553191489,0.0,0.014680851063829787,0.0,0.005319148936170213,0.0013297872340425532,0.0017553191489361702,0.0,7.957172834951875,0.0,0.0,8.06545746210372
CA,0616920,Academic,Yes,2149,Alessandro High,061692002149,13.0,223.0,103.0,1.0,0.0,0,0,0.0,0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04294478527607362,0.003067484662576687,0.0,0.03680981595092025,0.0,0.05214723926380368,0.0,0.003067484662576687,0.02607361963190184,0.0,0.0008588957055214724,0.00030674846625766873,0.003067484662576687,8.556639822889489,6.55335006225829,6.971027939824011,8.859085227936818
CA,0616920,Discipline,Yes,13907,Aspire Community Day,061692013907,4.0,74.0,16.0,2.0,0.0,0,0,0.0,0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4777777777777778,0.0,0.0,0.35555555555555557,0.0,0.13333333333333333,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.0,0.0031111111111111114,0.0011111111111111111,0.011111111111111112,9.152497217872767,7.652964883073967,8.255430685855533,9.694831746570193
CA,0618930,Both,Yes,1427,Thornton High,061893001427,5.0,96.0,46.0,1.0,0.0,0,0,0.0,0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.007042253521126761,0.0,0.07887323943661971,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,8.556361749905045,7.388912887923388,6.624254125656278,9.01655353083107
CA,0619260,Academic,Yes,2315,Nueva Vista Continuation High,061926002315,1.0,141.0,73.0,0.0,0.0,1,1,0.0,0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.028037383177570093,0.0,0.0,0.0,0.0,0.07757009345794393,0.009345794392523364,0.015560747663551403,0.004672897196261682,0.009345794392523364,0.0008411214953271028,0.0029906542056074765,0.0006074766355140187,8.893869046088628,7.300810713971839,6.3402242998072404,9.159706009486145
CA,0620880,Both,Yes,5857,Lancaster Alternative and Virtual Academies,062088005857,9.0,34.0,25.0,1.0,0.0,0,1,0.0,0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.0016949152542372883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,0620880,Both,Yes,8022,Crossroads Community Day,062088008022,6.0,47.0,7.0,0.0,0.0,0,1,1.0,0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.018518518518518517,0.001851851851851852,0.07407407407407407,0.0,0.018518518518518517,0.0,9.021851816051097,8.82050014055653,8.822649691967182,9.986011802566562
CA,0621400,Academic,Yes,2562,Jamison (Donald C.) High (Continuation),062140002562,3.0,49.0,32.0,0.0,0.0,0,0,0.0,0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.08641975308641975,0.0,0.012345679012345678,0.012345679012345678,0.0,0.012345679012345678,0.024691358024691357,0.012345679012345678,8.956504306721989,7.486845805626513,7.8215533264513715,9.397491062468855
CA,0621600,Both,Yes,2572,La Paloma High (Continuation),062160002572,14.0,114.0,62.0,3.0,0.0,0,1,0.0,0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0625,0.0,0.002272727272727273,0.0,0.005681818181818182,0.0,0.0011363636363636365,0.0,8.659258447506025,6.296804464329052,6.858334751402704,8.954641213306125
CA,0621600,Both,Yes,8457,Independence High,062160008457,17.0,116.0,136.0,1.0,2.0,0,1,0.0,0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05607142857142858,0.0,0.003968253968253968,0.0,0.003968253968253968,0.0,0.0015873015873015873,0.0,8.74115818303374,5.938654543365421,6.298433970566491,9.006206139090821
CA,0621690,Academic,Yes,2582,Village Oaks High,062169002582,18.0,147.0,95.0,4.0,1.0,0,1,0.0,0,0.0,242.0,0.0,0.004132231404958678,0.0,0.0,0.004132231404958678,0.0,0.0,0.0371900826446281,0.004132231404958678,0.004132231404958678,0.008264462809917356,0.0,0.07355371900826446,0.0,0.008264462809917356,0.0,0.004132231404958678,0.0,0.008264462809917356,0.0,8.403215488931572,6.878334468872133,6.942904499653455,8.802847134222606
CA,0621810,Both,Yes,12338,Pride Continuation,062181012338,1.0,25.0,14.0,0.0,0.0,0,0,0.0,0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04794871794871795,0.0,0.0,0.0015384615384615385,0.0,0.0,0.0,0.0,8.111811618280468,0.0,8.328751715290338,8.919166432268101
CA,0622110,Academic,Yes,2621,Del Valle Continuation High,062211002621,1.0,75.0,41.0,0.0,0.0,0,1,0.0,0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.017241379310344827,0.10344827586206896,0.0,0.009913793103448275,0.0,0.0,0.0008620689655172415,0.008620689655172414,0.0,9.037180699410476,7.897342939917749,8.10467461078211,9.635040761435315
CA,0622110,Academic,Yes,8877,Vineyard Alternative,062211008877,5.0,40.0,92.0,2.0,1.0,1,1,0.0,0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007575757575757576,0.0,0.04924242424242424,0.0,0.006060606060606061,0.0,0.0,0.0007575757575757576,0.004545454545454545,0.0,8.65075476540348,6.419573113798682,7.494930393288941,9.02734914554902
CA,0622230,Academic,Yes,2776,Plaza Robles Continuation High,062223002776,11.0,90.0,59.0,2.0,0.0,0,1,0.0,0,0.0,149.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.0,0.06711409395973154,0.006711409395973154,0.006711409395973154,0.0,0.0050335570469798654,0.0006711409395973155,0.001342281879194631,0.0,8.381330907960905,7.361340549507021,7.345359424481128,9.080229248198401
CA,0622230,Academic,Yes,8320,Independence,062223008320,3.0,47.0,83.0,0.0,0.0,0,1,1.0,0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046153846153846156,0.007692307692307693,0.0038461538461538464,0.0,0.0,0.0007692307692307692,0.0,0.0,8.502659674253293,7.723652251529426,7.060076352033273,9.498847742237558
CA,0622710,Both,Yes,2128,Youth Opportunities Unlimited,062271002128,43.0,168.0,122.0,2.0,0.0,0,1,1.0,0,10.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0,0.0,0.0,0.05517241379310345,0.0034482758620689655,0.0034482758620689655,0.0,0.0,0.0,0.0,0.0,8.548029463251524,6.710167718491329,6.71539325044486,8.848092905704794
CA,0622710,Both,Yes,2801,Jane Addams Continuation,062271002801,2.0,67.0,46.0,0.0,0.0,1,1,0.0,0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05309734513274336,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,8.35879967094949,7.0640340846513645,7.259957011774156,8.83301316278357
CA,0622710,Both,Yes,2802,William Tell Aggeler Opportunity High,062271002802,1.0,64.0,28.0,0.0,0.0,0,1,0.0,0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.010869565217391304,0.0,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.0,0.0,0.002173913043478261,0.0020652173913043477,0.0,8.930589330802798,7.661197103648203,7.972017564610694,9.507652066304619
CA,0622710,Both,Yes,2806,John R. Wooden High,062271002806,1.0,56.0,43.0,0.0,0.0,0,1,0.0,0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050505050505050504,0.0,0.020202020202020204,0.0,0.0,0.0,0.0019191919191919192,0.0,8.69585386342205,5.89645321153416,7.352457481875785,9.011181126290714
CA,0622710,Both,Yes,2815,Angel's Gate (Continuation),062271002815,1.0,55.0,21.0,0.0,0.0,1,1,0.0,0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.013157894736842105,0.0,0.013157894736842105,0.0,0.0,0.0,8.478046519732345,7.220629357920005,7.632025125179223,9.030700636934064
CA,0622710,Both,Yes,2830,Avalon High,062271002830,1.0,50.0,33.0,0.0,0.0,0,1,0.0,0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03614457831325301,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0024096385542168677,8.388564021415002,6.344662519646339,7.7341431849269755,8.899580781163678
CA,0622710,Both,Yes,2908,Central High,062271002908,18.0,311.0,192.0,8.0,0.0,0,1,1.0,0,0.0,503.0,0.0,0.0,0.003976143141153081,0.0,0.0,0.0,0.0019880715705765406,0.0019880715705765406,0.0,0.0,0.0,0.0,0.0536779324055666,0.0019880715705765406,0.003976143141153081,0.0,0.0,0.0,0.0007355864811133201,0.0011928429423459243,8.504178746463472,6.478832872999907,6.66232856216438,8.841875032084545
CA,0622710,Both,Yes,2918,Cheviot Hills Continuation,062271002918,8.0,38.0,21.0,0.0,0.0,0,1,1.0,0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.01694915254237288,0.0,0.0,0.0033898305084745766,0.0,0.0,8.577962839605172,6.3405541850450495,7.884199039935016,9.054397836321279
CA,0622710,Both,Yes,2971,Eagle Tree Continuation,062271002971,3.0,45.0,26.0,0.0,0.0,0,1,2.0,0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056338028169014086,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0,0.0,0.007042253521126761,8.515167394395474,7.388314794086334,7.7372304047151035,9.093662566876729
CA,0622710,Both,Yes,2984,Ellington (Duke) High (Continuation),062271002984,15.0,45.0,28.0,5.0,0.0,0,1,1.0,0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0684931506849315,0.0136986301369863,0.0136986301369863,0.00410958904109589,0.0,0.0,0.0,0.0,8.531110389531097,6.331607630873053,7.82936313752204,9.104414947929206
CA,0622710,Both,Yes,3055,Zane Grey Continuation,062271003055,1.0,43.0,33.0,0.0,0.0,0,1,0.0,0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.013157894736842105,0.0,0.0,0.0,0.00368421052631579,0.0,8.40338416339472,6.693987701321924,7.68504416374605,8.955746006668152
CA,0622710,Both,Yes,3070,Harold McAlister High (Opportunity),062271003070,13.0,0.0,129.0,0.0,0.0,1,1,0.0,0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.015503875968992248,0.0,0.0,0.006201550387596899,0.0014728682170542637,0.0,8.849900720287934,7.171208693699845,7.845376517318046,9.311221082226432
CA,0622710,Both,Yes,3093,John Hope Continuation,062271003093,12.0,30.0,41.0,0.0,0.0,0,1,1.0,0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056338028169014086,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,8.17290193620819,6.185583319761852,7.80574325087263,8.789474682770281
CA,0622710,Both,Yes,3100,Independence Continuation,062271003100,3.0,67.0,35.0,2.0,0.0,1,1,1.0,0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.06862745098039216,0.0,0.00980392156862745,0.0,0.0,0.00196078431372549,0.0018627450980392157,0.0,8.591908684873868,7.306523832125773,7.303047643269909,9.124384886534678
CA,0622710,Both,Yes,3146,Jack London Continuation,062271003146,3.0,79.0,27.0,1.0,0.0,0,1,0.0,0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04716981132075472,0.009433962264150943,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,8.326175098948775,5.1732930818773015,7.017472667030975,8.61308106024379
CA,0622710,Both,Yes,3181,Metropolitan Continuation,062271003181,3.0,46.0,38.0,1.0,0.0,0,1,1.0,0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05952380952380952,0.0,0.011904761904761904,0.0035714285714285713,0.0,0.0,0.0,0.0,8.548757724708004,6.02246879055741,7.553981796765417,8.959839250626615
CA,0622710,Both,Yes,3189,Mission Continuation,062271003189,1.0,47.0,18.0,0.0,0.0,0,1,0.0,0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.015384615384615385,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,8.699632228488602,6.007334489232424,7.849434396349931,9.15104437195848
CA,0622710,Both,Yes,3190,Moneta Continuation,062271003190,6.0,31.0,18.0,0.0,0.0,1,1,0.0,0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08163265306122448,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,8.650771332948013,6.502945160403123,8.22765110449526,9.22278397514881
CA,0622710,Both,Yes,3201,Mt. Lukens Continuation,062271003201,3.0,36.0,18.0,0.0,0.0,0,1,0.0,0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,8.408520117099807,5.77152246284712,7.927854255698245,8.933014073171476
CA,0622710,Both,Yes,3214,Harris Newmark Continuation,062271003214,2.0,105.0,70.0,0.0,0.0,1,1,0.0,0,0.0,175.0,0.0,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06285714285714286,0.005714285714285714,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,8.347035534091486,5.727169519917163,7.123752533377233,8.723870597946686
CA,0622710,Both,Yes,3257,Owensmouth Continuation,062271003257,1.0,62.0,37.0,0.0,0.0,0,1,0.0,0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.06060606060606061,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,8.547324625593184,6.525498015814624,7.639343780081243,8.98852084274766
CA,0622710,Both,Yes,3276,George S. Patton Continuation,062271003276,5.0,32.0,31.0,1.0,0.0,0,1,0.0,0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,8.712413162530323,5.923342469839058,7.9517211222246535,9.137070919961038
CA,0622710,Both,Yes,3279,Phoenix Continuation,062271003279,4.0,44.0,32.0,0.0,0.0,0,1,0.0,0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,8.48810090060447,6.007942510381592,7.668985513762023,8.910322579048131
CA,0622710,Both,Yes,3292,Pueblo de Los Angeles Continuation,062271003292,1.0,28.0,31.0,0.0,0.0,0,0,0.0,0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06779661016949153,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.01406779661016949,8.517765637707083,6.569223465260212,7.904876267523349,9.054962187661028
CA,0622710,Both,Yes,3313,Simon Rodia Continuation,062271003313,4.0,103.0,75.0,1.0,0.0,0,1,0.0,0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056179775280898875,0.0,0.03932584269662921,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0022471910112359553,7.917010909440191,5.838283738563782,6.8722910967289055,8.307618499611852
CA,0622710,Both,Yes,3314,Will Rogers Continuation,062271003314,1.0,96.0,50.0,1.0,0.0,1,1,0.0,0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.06164383561643835,0.00684931506849315,0.02054794520547945,0.0,0.0,0.0,0.0,0.0,8.24193858173224,6.88148113046396,7.216227152474077,8.778728809173511
CA,0622710,Both,Yes,3322,San Antonio Continuation,062271003322,1.0,71.0,59.0,0.0,0.0,0,1,0.0,0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046153846153846156,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,8.3523999309811,5.733480923606735,7.192842950422639,8.714137694496998
CA,0622710,Both,Yes,3376,Stoney Point Continuation,062271003376,1.0,67.0,44.0,0.0,0.0,0,1,0.0,0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,8.395931504153019,6.802595844207296,7.443511377620524,8.905964877599738
CA,0622710,Both,Yes,3397,Thomas Riley High,062271003397,11.0,0.0,66.0,3.0,0.0,0,1,0.0,0,2.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.0,0.015151515151515152,0.0,0.0,0.006060606060606061,0.0,0.0,8.946096871638419,8.246068756331404,7.962729585440585,9.60041751864373
CA,0622710,Both,Yes,3398,Henry David Thoreau Continuation,062271003398,4.0,64.0,32.0,1.0,0.0,0,1,0.0,0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,8.175928275734565,6.022580590911811,7.445258921164128,8.693882458268547
CA,0622710,Both,Yes,3435,View Park Continuation,062271003435,10.0,43.0,23.0,0.0,0.0,1,1,0.0,0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07575757575757576,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,8.523988806407443,6.994327392843177,7.839373219494831,9.07187836764866
CA,0622710,Both,Yes,3452,West Hollywood Opportunity,062271003452,5.0,30.0,14.0,0.0,0.0,0,1,2.0,0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,8.699608455940698,6.4320016958447095,8.366557651995182,9.371241276131213
CA,0622710,Both,Yes,3477,Whitney Young Continuation,062271003477,24.0,36.0,27.0,4.0,0.0,0,1,2.0,0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,8.531766139111474,6.809496645646444,7.892040458157729,9.066106597434297
CA,0622710,Both,Yes,7115,Tri-C Community Day,062271007115,20.0,178.0,86.0,10.0,0.0,1,1,0.0,0,1.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.007575757575757576,0.0,0.0,0.0,0.0007196969696969697,0.0015151515151515152,8.767598227369026,6.510951980671195,6.080357226255105,9.092391075340117
CA,0622710,Both,Yes,7118,City of Angels,062271007118,105.0,686.0,1025.0,0.0,0.0,1,1,4.0,0,1.0,1711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03974284044418469,0.0,0.0029222676797194622,0.0,0.0,0.0,0.0,0.0,8.118313846271603,6.447115308829355,5.737848965647666,8.372395896352621
CA,0622710,Both,Yes,7753,Berenece Carlson Home Hospital,062271007753,13.0,261.0,220.0,7.0,0.0,0,1,1.0,0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33264033264033266,0.02702702702702703,0.002079002079002079,0.0,0.0,0.0,0.0,0.0,9.61654121629408,7.003251852300522,6.771969181287268,9.790245828271189
CA,0622710,Both,Yes,7768,Whitman Continuation,062271007768,3.0,41.0,27.0,0.0,0.0,1,1,0.0,0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04411764705882353,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,8.453017239836498,5.818152284471615,7.760363656436709,8.905227098173714
CA,0622710,Both,Yes,10519,CDS Secondary,062271010519,3.0,24.0,11.0,2.0,0.0,0,0,0.0,0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0054285714285714284,0.0,9.899398647202053,8.400223132347673,8.72417525807854,10.450721275675079
CA,0622710,Both,Yes,11307,William J. Johnston Community Day,062271011307,4.0,91.0,31.0,2.0,0.0,0,1,0.0,0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00819672131147541,0.0,0.09836065573770492,0.0,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,8.902208634091728,7.343953998999175,7.81200558547324,9.404919839660407
CA,0622710,Both,Yes,11627,Cal Burke High,062271011627,1.0,99.0,78.0,0.0,0.0,0,1,0.0,0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,8.330597237813949,6.4660831289973215,7.154129186492086,8.710987506686566
CA,0622710,Both,Yes,11629,Frida Kahlo High,062271011629,1.0,101.0,49.0,0.0,0.0,0,1,0.0,0,1.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04666666666666667,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,8.025542372634906,6.2368781366711135,7.2690731478445025,8.520370325642615
CA,0622710,Both,Yes,12482,Dorothy V. Johnson Community Day,062271012482,4.0,31.0,20.0,0.0,0.0,0,1,0.0,0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09803921568627451,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,9.036073932498592,7.7769673107082085,8.235504157460335,9.628081132201597
CA,0622740,Academic,Yes,3484,San Luis High (Continuation),062274003484,1.0,52.0,31.0,0.0,0.0,0,0,0.0,0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1566265060240964,0.012048192771084338,0.006024096385542169,0.006024096385542169,0.012048192771084338,0.012048192771084338,0.006024096385542169,0.0,9.710344643491306,9.313516260905136,8.275739994741421,9.8924155802277
CA,0622740,Academic,Yes,12358,Crossroads Alternative Education Center,062274012358,2.0,38.0,70.0,0.0,0.0,0,0,0.0,0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046296296296296294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.289525506911104,8.966224542924667,6.892501755472015,9.337088442908545
CA,0623080,Academic,Yes,3523,Lopez Continuation High,062308003523,1.0,65.0,53.0,0.0,1.0,0,1,0.0,0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09491525423728812,0.0,0.00847457627118644,0.00847457627118644,0.0,0.00423728813559322,0.00423728813559322,0.0,8.439182120547725,6.660146989006388,6.899636820073994,8.763326601787137
CA,0623610,Discipline,Yes,6561,Manteca Community Day (7-12),062361006561,3.0,23.0,11.0,0.0,0.0,0,0,0.0,0,0.0,34.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.08823529411764706,0.0,0.0,0.23529411764705882,0.0,0.1323529411764706,0.0,0.029411764705882353,0.0,0.0,0.007352941176470588,0.0058823529411764705,0.0,9.31928319292142,8.050577416904442,8.260793924454102,9.900919213056445
